ci_high,ci_low,group,metric,seed,value
,,SSH_Patator,cov_logdet,6,-36.01372450056811
0.5242388442158699,0.5044573932886124,SSH_Patator,silhouette_mean,6,0.5139976173639298
,,DoS_Slowhttptest,cov_trace,6,4.129701071944979
,,DoS_Slowhttptest,cov_logdet,6,-8.21022525643425
0.41310796290636065,0.3953666813671589,DoS_Slowhttptest,silhouette_mean,6,0.40327165424823763
,,Bot,cov_trace,6,2.382470287180942
,,Bot,cov_logdet,6,-23.540198293270095
0.28414433896541597,0.26086103171110153,Bot,silhouette_mean,6,0.27070713639259336
,,Web_Attack,cov_trace,6,2.5155458437644675
,,Web_Attack,cov_logdet,6,-14.213342564540955
0.3055377595126629,0.2731118604540825,Web_Attack,silhouette_mean,6,0.28754687756299974
,,Infiltration,cov_trace,6,780.993651841963
,,Infiltration,cov_logdet,6,3.564633554014834
0.8296985998749733,0.8221897184848785,Infiltration,silhouette_mean,6,0.8256374150514603
,,DoS_Hulk_attempted,cov_trace,6,5.632307869920292
,,DoS_Hulk_attempted,cov_logdet,6,-15.03681650718643
0.3042066551744938,0.28137346804142,DoS_Hulk_attempted,silhouette_mean,6,0.29221961498260496
,,DoS_GoldenEye_attempted,cov_trace,6,0.43539965652199863
,,DoS_GoldenEye_attempted,cov_logdet,6,-113.8915270673327
-0.005741206149104985,-0.037009588442742825,DoS_GoldenEye_attempted,silhouette_mean,6,-0.023440509126521646
,,DoS_slowloris_attempted,cov_trace,6,0.22882588235868673
,,DoS_slowloris_attempted,cov_logdet,6,-36.39064402216607
0.6027353867888451,0.5851626515388488,DoS_slowloris_attempted,silhouette_mean,6,0.5938846975564956
,,DoS_Slowhttptest_attempted,cov_trace,6,2.6890658639419645
,,DoS_Slowhttptest_attempted,cov_logdet,6,-20.75672390449092
0.6052990272641182,0.5790199264883995,DoS_Slowhttptest_attempted,silhouette_mean,6,0.5915613800287247
,,Bot_attempted,cov_trace,6,0.001612596321151927
,,Bot_attempted,cov_logdet,6,-122.88929854942228
0.43941338285803794,0.42471569776535034,Bot_attempted,silhouette_mean,6,0.4315193220973015
,,WebAttack_BruteForce,cov_trace,6,1.653451152458256
,,WebAttack_BruteForce,cov_logdet,6,-18.564731595375612
0.3136563628911972,0.28013313487172126,WebAttack_BruteForce,silhouette_mean,6,0.29511789232492447
,,WebAttack_BruteForce_attempted,cov_trace,6,0.009923456576092594
,,WebAttack_BruteForce_attempted,cov_logdet,6,-73.88299294200883
0.4578909516334534,0.4363014787435532,WebAttack_BruteForce_attempted,silhouette_mean,6,0.4459922820329666
,,PortScan,cov_trace,7,0.07469953191068081
,,PortScan,cov_logdet,7,-35.369357370868606
0.5503686398267746,0.5319143772125244,PortScan,silhouette_mean,7,0.5412934750318528
,,DoS_Hulk,cov_trace,7,0.93476877670423
,,DoS_Hulk,cov_logdet,7,-19.99748622122517
0.5419922500848771,0.5230087712407112,DoS_Hulk,silhouette_mean,7,0.5325228840112686
,,DDoS,cov_trace,7,1.2937886570790984
,,DDoS,cov_logdet,7,-17.802268190912546
0.4988754041492939,0.4824528515338898,DDoS,silhouette_mean,7,0.4906567394733429
,,DoS_GoldenEye,cov_trace,7,4.7843167507507225
,,DoS_GoldenEye,cov_logdet,7,-9.505366485346476
0.3232755623757839,0.2998888835310936,DoS_GoldenEye,silhouette_mean,7,0.3093025714159012
,,DoS_slowloris,cov_trace,7,3.3220409249797402
,,DoS_slowloris,cov_logdet,7,-12.641381804641291
0.39870807230472566,0.3761281296610832,DoS_slowloris,silhouette_mean,7,0.3873077049851418
,,FTP_Patator,cov_trace,7,0.006137221721812806
,,FTP_Patator,cov_logdet,7,-53.70522349079229
0.577495701611042,0.5563680171966553,FTP_Patator,silhouette_mean,7,0.5659757286310196
,,SSH_Patator,cov_trace,7,0.042409570720226886
,,SSH_Patator,cov_logdet,7,-37.86147230186832
0.4918915867805481,0.47238645926117895,SSH_Patator,silhouette_mean,7,0.4811859831213951
,,DoS_Slowhttptest,cov_trace,7,4.273589882870733
,,DoS_Slowhttptest,cov_logdet,7,-8.379715599840106
0.40236430168151854,0.3858201131224632,DoS_Slowhttptest,silhouette_mean,7,0.3928241148591042
,,Bot,cov_trace,7,3.0689227688168517
,,Bot,cov_logdet,7,-24.7873311413503
0.3243787243962288,0.3013388805091381,Bot,silhouette_mean,7,0.31213412433862686
,,Web_Attack,cov_trace,7,2.2920808213658326
,,Web_Attack,cov_logdet,7,-18.923582878980568
0.36195273473858836,0.3320026874542236,Web_Attack,silhouette_mean,7,0.3458020627498627
,,Infiltration,cov_trace,7,882.5128142445528
,,Infiltration,cov_logdet,7,5.106201441229462
0.8341287598013878,0.8262943372130394,Infiltration,silhouette_mean,7,0.8300743997097015
,,DoS_Hulk_attempted,cov_trace,7,5.593271389041618
,,DoS_Hulk_attempted,cov_logdet,7,-11.818287292362644
0.3857525460422039,0.3621013008058071,DoS_Hulk_attempted,silhouette_mean,7,0.37362187057733537
,,DoS_GoldenEye_attempted,cov_trace,7,0.39013996512995497
,,DoS_GoldenEye_attempted,cov_logdet,7,-117.3719274664507
0.21142959073185918,0.17257752530276776,DoS_GoldenEye_attempted,silhouette_mean,7,0.1914946347475052
,,DoS_slowloris_attempted,cov_trace,7,0.4831910078020458
,,DoS_slowloris_attempted,cov_logdet,7,-37.47223187783048
0.6468291282653809,0.6303370371460915,DoS_slowloris_attempted,silhouette_mean,7,0.6386824876070023
,,DoS_Slowhttptest_attempted,cov_trace,7,5.2041601433601015
,,DoS_Slowhttptest_attempted,cov_logdet,7,-18.239560639466497
0.5515014335513115,0.516729100048542,DoS_Slowhttptest_attempted,silhouette_mean,7,0.5343434810638428
,,Bot_attempted,cov_trace,7,8.043495563765057e-05
,,Bot_attempted,cov_logdet,7,-139.29086996918912
0.5725213766098023,0.5517425298690796,Bot_attempted,silhouette_mean,7,0.5620129346847534
,,WebAttack_BruteForce,cov_trace,7,1.4036407639562796
,,WebAttack_BruteForce,cov_logdet,7,-22.014906766380978
0.3857139490544796,0.3552791953086853,WebAttack_BruteForce,silhouette_mean,7,0.369057334959507
,,WebAttack_BruteForce_attempted,cov_trace,7,0.026571548242452663
,,WebAttack_BruteForce_attempted,cov_logdet,7,-77.49568906511949
0.5238785147666931,0.5037022486329079,WebAttack_BruteForce_attempted,silhouette_mean,7,0.5135135501623154
,,PortScan,cov_trace,8,0.42477042457518543
,,PortScan,cov_logdet,8,-29.34849296697142
0.47091853693127633,0.45298081934452056,PortScan,silhouette_mean,8,0.4623589158058167
,,DoS_Hulk,cov_trace,8,0.7204375931369593
,,DoS_Hulk,cov_logdet,8,-28.179267235230846
0.35797802209854124,0.34142215847969054,DoS_Hulk,silhouette_mean,8,0.3483318477869034
,,DDoS,cov_trace,8,1.2155162297409263
,,DDoS,cov_logdet,8,-26.015502362375937
0.3707961969077587,0.3525234818458557,DDoS,silhouette_mean,8,0.360732801258564
,,DoS_GoldenEye,cov_trace,8,2.895417146469155
,,DoS_GoldenEye,cov_logdet,8,-16.80570761251891
0.2773588865995407,0.2591944821178913,DoS_GoldenEye,silhouette_mean,8,0.26870196908712385
,,DoS_slowloris,cov_trace,8,4.267416149763891
,,DoS_slowloris,cov_logdet,8,-14.392094543285024
0.2986343435943127,0.2823539227247238,DoS_slowloris,silhouette_mean,8,0.2899541646242142
,,FTP_Patator,cov_trace,8,0.00969020808378943
,,FTP_Patator,cov_logdet,8,-60.48763241697323
0.5208309456706047,0.5047003671526908,FTP_Patator,silhouette_mean,8,0.5121788501739502
,,SSH_Patator,cov_trace,8,0.033914105649817665
,,SSH_Patator,cov_logdet,8,-42.01608138361948
0.4528214417397976,0.4382738932967186,SSH_Patator,silhouette_mean,8,0.4449381843209267
,,DoS_Slowhttptest,cov_trace,8,3.686845624025067
,,DoS_Slowhttptest,cov_logdet,8,-13.55032148250914
0.36789375394582746,0.35320658832788465,DoS_Slowhttptest,silhouette_mean,8,0.3593713611364365
,,Bot,cov_trace,8,2.737961796117918
,,Bot,cov_logdet,8,-26.63186647521121
0.28370329067111016,0.26458635479211806,Bot,silhouette_mean,8,0.27443423718214033
,,Web_Attack,cov_trace,8,2.3314089658579524
,,Web_Attack,cov_logdet,8,-26.24569685854665
0.2804506435990334,0.2561579294502735,Web_Attack,silhouette_mean,8,0.26811888813972473
,,Infiltration,cov_trace,8,877.8832798339809
,,Infiltration,cov_logdet,8,5.9958846822647835
0.8228152632713318,0.8171053975820541,Infiltration,silhouette_mean,8,0.8200899183750152
,,DoS_Hulk_attempted,cov_trace,8,4.372305416145173
,,DoS_Hulk_attempted,cov_logdet,8,-14.759424491673347
0.3488894425332546,0.33048001676797867,DoS_Hulk_attempted,silhouette_mean,8,0.3392784669995308
,,DoS_GoldenEye_attempted,cov_trace,8,0.23440711344937623
,,DoS_GoldenEye_attempted,cov_logdet,8,-115.51179861716588
0.14560575410723686,0.11513086836785077,DoS_GoldenEye_attempted,silhouette_mean,8,0.13048384189605713
,,DoS_slowloris_attempted,cov_trace,8,0.2755006877880673
,,DoS_slowloris_attempted,cov_logdet,8,-38.348321342313064
0.6036524131894112,0.5899367958307267,DoS_slowloris_attempted,silhouette_mean,8,0.5978646248579025
,,DoS_Slowhttptest_attempted,cov_trace,8,2.771282789986931
,,DoS_Slowhttptest_attempted,cov_logdet,8,-24.69942238290902
0.5069096192717553,0.47675766274333,DoS_Slowhttptest_attempted,silhouette_mean,8,0.4922038555145264
,,Bot_attempted,cov_trace,8,0.005665076854044106
,,Bot_attempted,cov_logdet,8,-132.24894861329034
0.5474905326962471,0.5307344943284988,Bot_attempted,silhouette_mean,8,0.540021276473999
,,WebAttack_BruteForce,cov_trace,8,1.882979010943992
,,WebAttack_BruteForce,cov_logdet,8,-30.531293190971667
0.302298628538847,0.27790829762816427,WebAttack_BruteForce,silhouette_mean,8,0.29016861170530317
,,WebAttack_BruteForce_attempted,cov_trace,8,0.008604153480598089
,,WebAttack_BruteForce_attempted,cov_logdet,8,-67.17113696966713
0.49358810782432555,0.47612450197339057,WebAttack_BruteForce_attempted,silhouette_mean,8,0.48480080217123034
