group,metric,seed,value
PortScan,bhattacharyya_total,4,4.58463707043995
PortScan,bhattacharyya_mean_term,4,0.419204375013546
PortScan,bhattacharyya_cov_term,4,4.165432695426404
DoS_Hulk,bhattacharyya_total,4,6.147150244616993
DoS_Hulk,bhattacharyya_mean_term,4,3.6677867309614474
DoS_Hulk,bhattacharyya_cov_term,4,2.4793635136555454
DDoS,bhattacharyya_total,4,6.492847983762572
DDoS,bhattacharyya_mean_term,4,3.8882339434762923
DDoS,bhattacharyya_cov_term,4,2.60461404028628
DoS_GoldenEye,bhattacharyya_total,4,2.610513619100119
DoS_GoldenEye,bhattacharyya_mean_term,4,1.4554365553710973
DoS_GoldenEye,bhattacharyya_cov_term,4,1.1550770637290213
DoS_slowloris,bhattacharyya_total,4,2.5111912687931355
DoS_slowloris,bhattacharyya_mean_term,4,0.7579498295561748
DoS_slowloris,bhattacharyya_cov_term,4,1.7532414392369606
FTP_Patator,bhattacharyya_total,4,11.639761003722823
FTP_Patator,bhattacharyya_mean_term,4,0.9020673695805443
FTP_Patator,bhattacharyya_cov_term,4,10.737693634142278
SSH_Patator,bhattacharyya_total,4,7.282697481457837
SSH_Patator,bhattacharyya_mean_term,4,0.7900163701013263
SSH_Patator,bhattacharyya_cov_term,4,6.492681111356511
DoS_Slowhttptest,bhattacharyya_total,4,2.368958462959282
DoS_Slowhttptest,bhattacharyya_mean_term,4,1.1131723326574705
DoS_Slowhttptest,bhattacharyya_cov_term,4,1.2557861303018116
Bot,bhattacharyya_total,4,3.6015976858316954
Bot,bhattacharyya_mean_term,4,0.3401296034078788
Bot,bhattacharyya_cov_term,4,3.2614680824238165
Web_Attack,bhattacharyya_total,4,3.2047885267260536
Web_Attack,bhattacharyya_mean_term,4,1.100755177862325
Web_Attack,bhattacharyya_cov_term,4,2.1040333488637284
Infiltration,bhattacharyya_total,4,4.098380553447978
Infiltration,bhattacharyya_mean_term,4,0.8411262991160711
Infiltration,bhattacharyya_cov_term,4,3.2572542543319063
DoS_Hulk_attempted,bhattacharyya_total,4,3.227191100374248
DoS_Hulk_attempted,bhattacharyya_mean_term,4,0.6965420292386046
DoS_Hulk_attempted,bhattacharyya_cov_term,4,2.5306490711356435
DoS_GoldenEye_attempted,bhattacharyya_total,4,24.27863451469671
DoS_GoldenEye_attempted,bhattacharyya_mean_term,4,0.27911650532389076
DoS_GoldenEye_attempted,bhattacharyya_cov_term,4,23.999518009372817
DoS_slowloris_attempted,bhattacharyya_total,4,8.869839562512853
DoS_slowloris_attempted,bhattacharyya_mean_term,4,2.6548933735263756
DoS_slowloris_attempted,bhattacharyya_cov_term,4,6.214946188986477
DoS_Slowhttptest_attempted,bhattacharyya_total,4,5.793681552397509
DoS_Slowhttptest_attempted,bhattacharyya_mean_term,4,2.5312336929953485
DoS_Slowhttptest_attempted,bhattacharyya_cov_term,4,3.262447859402161
Bot_attempted,bhattacharyya_total,4,31.580128230879964
Bot_attempted,bhattacharyya_mean_term,4,0.3351244595109395
Bot_attempted,bhattacharyya_cov_term,4,31.245003771369024
WebAttack_BruteForce,bhattacharyya_total,4,4.1557999424366425
WebAttack_BruteForce,bhattacharyya_mean_term,4,1.4958268206231393
WebAttack_BruteForce,bhattacharyya_cov_term,4,2.659973121813503
WebAttack_BruteForce_attempted,bhattacharyya_total,4,19.275327390184806
WebAttack_BruteForce_attempted,bhattacharyya_mean_term,4,0.9898712695625953
WebAttack_BruteForce_attempted,bhattacharyya_cov_term,4,18.28545612062221
PortScan,bhattacharyya_total,5,5.811489242547919
PortScan,bhattacharyya_mean_term,5,1.8466925115577884
PortScan,bhattacharyya_cov_term,5,3.9647967309901313
DoS_Hulk,bhattacharyya_total,5,5.321178491928247
DoS_Hulk,bhattacharyya_mean_term,5,2.2054063766620846
DoS_Hulk,bhattacharyya_cov_term,5,3.115772115266163
DDoS,bhattacharyya_total,5,4.329426329046475
DDoS,bhattacharyya_mean_term,5,2.0207997508509843
DDoS,bhattacharyya_cov_term,5,2.3086265781954913
DoS_GoldenEye,bhattacharyya_total,5,3.2450705604934633
DoS_GoldenEye,bhattacharyya_mean_term,5,1.124467161644085
DoS_GoldenEye,bhattacharyya_cov_term,5,2.1206033988493784
DoS_slowloris,bhattacharyya_total,5,2.9343433352172794
DoS_slowloris,bhattacharyya_mean_term,5,0.9558837011388265
DoS_slowloris,bhattacharyya_cov_term,5,1.978459634078453
FTP_Patator,bhattacharyya_total,5,11.090529547317175
FTP_Patator,bhattacharyya_mean_term,5,1.1670766195478357
FTP_Patator,bhattacharyya_cov_term,5,9.92345292776934
SSH_Patator,bhattacharyya_total,5,6.5054711501876605
SSH_Patator,bhattacharyya_mean_term,5,0.6601695866382411
SSH_Patator,bhattacharyya_cov_term,5,5.84530156354942
DoS_Slowhttptest,bhattacharyya_total,5,3.525342896539902
DoS_Slowhttptest,bhattacharyya_mean_term,5,1.839467631350703
DoS_Slowhttptest,bhattacharyya_cov_term,5,1.685875265189199
Bot,bhattacharyya_total,5,4.83321098566721
Bot,bhattacharyya_mean_term,5,0.7885462262306308
Bot,bhattacharyya_cov_term,5,4.044664759436579
Web_Attack,bhattacharyya_total,5,4.820007095219271
Web_Attack,bhattacharyya_mean_term,5,1.1335372365759975
Web_Attack,bhattacharyya_cov_term,5,3.686469858643273
Infiltration,bhattacharyya_total,5,3.725805973419744
Infiltration,bhattacharyya_mean_term,5,1.0639312989394398
Infiltration,bhattacharyya_cov_term,5,2.661874674480304
DoS_Hulk_attempted,bhattacharyya_total,5,3.9023697733759164
DoS_Hulk_attempted,bhattacharyya_mean_term,5,1.3314044987411189
DoS_Hulk_attempted,bhattacharyya_cov_term,5,2.5709652746347977
DoS_GoldenEye_attempted,bhattacharyya_total,5,27.185750773112872
DoS_GoldenEye_attempted,bhattacharyya_mean_term,5,1.4659653152949357
DoS_GoldenEye_attempted,bhattacharyya_cov_term,5,25.719785457817938
DoS_slowloris_attempted,bhattacharyya_total,5,8.310133132453824
DoS_slowloris_attempted,bhattacharyya_mean_term,5,2.2281275493350114
DoS_slowloris_attempted,bhattacharyya_cov_term,5,6.0820055831188125
DoS_Slowhttptest_attempted,bhattacharyya_total,5,5.129938417615385
DoS_Slowhttptest_attempted,bhattacharyya_mean_term,5,2.1519427255500947
DoS_Slowhttptest_attempted,bhattacharyya_cov_term,5,2.9779956920652904
Bot_attempted,bhattacharyya_total,5,31.62649556824566
Bot_attempted,bhattacharyya_mean_term,5,1.999464440655959
Bot_attempted,bhattacharyya_cov_term,5,29.6270311275897
WebAttack_BruteForce,bhattacharyya_total,5,6.155469394447288
WebAttack_BruteForce,bhattacharyya_mean_term,5,1.858828577781643
WebAttack_BruteForce,bhattacharyya_cov_term,5,4.296640816665645
WebAttack_BruteForce_attempted,bhattacharyya_total,5,18.881375527204863
WebAttack_BruteForce_attempted,bhattacharyya_mean_term,5,1.1590224876270647
WebAttack_BruteForce_attempted,bhattacharyya_cov_term,5,17.722353039577797
PortScan,bhattacharyya_total,6,4.137444523709957
PortScan,bhattacharyya_mean_term,6,0.31890033737565754
PortScan,bhattacharyya_cov_term,6,3.818544186334299
DoS_Hulk,bhattacharyya_total,6,5.393481263580311
DoS_Hulk,bhattacharyya_mean_term,6,3.410327050311682
DoS_Hulk,bhattacharyya_cov_term,6,1.9831542132686284
DDoS,bhattacharyya_total,6,5.624047883838141
DDoS,bhattacharyya_mean_term,6,3.698897613492523
DDoS,bhattacharyya_cov_term,6,1.9251502703456178
DoS_GoldenEye,bhattacharyya_total,6,2.277811916517413
DoS_GoldenEye,bhattacharyya_mean_term,6,1.366377325256249
DoS_GoldenEye,bhattacharyya_cov_term,6,0.9114345912611641
DoS_slowloris,bhattacharyya_total,6,2.3546504178833616
DoS_slowloris,bhattacharyya_mean_term,6,0.7127730616989986
DoS_slowloris,bhattacharyya_cov_term,6,1.641877356184363
FTP_Patator,bhattacharyya_total,6,12.37647900292686
FTP_Patator,bhattacharyya_mean_term,6,1.5071964360760615
FTP_Patator,bhattacharyya_cov_term,6,10.8692825668508
SSH_Patator,bhattacharyya_total,6,7.6418767736883915
SSH_Patator,bhattacharyya_mean_term,6,1.6695462253155997
SSH_Patator,bhattacharyya_cov_term,6,5.972330548372792
DoS_Slowhttptest,bhattacharyya_total,6,3.126708115282848
DoS_Slowhttptest,bhattacharyya_mean_term,6,1.8459374401025022
DoS_Slowhttptest,bhattacharyya_cov_term,6,1.2807706751803458
Bot,bhattacharyya_total,6,4.492011389369119
Bot,bhattacharyya_mean_term,6,0.6720591048375255
Bot,bhattacharyya_cov_term,6,3.8199522845315936
Web_Attack,bhattacharyya_total,6,2.973561296360491
Web_Attack,bhattacharyya_mean_term,6,0.8919871935972283
Web_Attack,bhattacharyya_cov_term,6,2.0815741027632626
Infiltration,bhattacharyya_total,6,4.1158484632100585
Infiltration,bhattacharyya_mean_term,6,1.5518748189346474
Infiltration,bhattacharyya_cov_term,6,2.5639736442754106
DoS_Hulk_attempted,bhattacharyya_total,6,3.4498379972407585
DoS_Hulk_attempted,bhattacharyya_mean_term,6,0.5526554403418422
DoS_Hulk_attempted,bhattacharyya_cov_term,6,2.8971825568989162
DoS_GoldenEye_attempted,bhattacharyya_total,6,26.32329154600551
DoS_GoldenEye_attempted,bhattacharyya_mean_term,6,0.6588879468556719
DoS_GoldenEye_attempted,bhattacharyya_cov_term,6,25.66440359914984
DoS_slowloris_attempted,bhattacharyya_total,6,8.996150152626514
DoS_slowloris_attempted,bhattacharyya_mean_term,6,2.7662729746485195
DoS_slowloris_attempted,bhattacharyya_cov_term,6,6.229877177977995
DoS_Slowhttptest_attempted,bhattacharyya_total,6,7.645839105523796
DoS_Slowhttptest_attempted,bhattacharyya_mean_term,6,4.63997491782053
DoS_Slowhttptest_attempted,bhattacharyya_cov_term,6,3.005864187703266
Bot_attempted,bhattacharyya_total,6,28.318526173513703
Bot_attempted,bhattacharyya_mean_term,6,0.6734630043355931
Bot_attempted,bhattacharyya_cov_term,6,27.645063169178112
WebAttack_BruteForce,bhattacharyya_total,6,4.225500044449966
WebAttack_BruteForce,bhattacharyya_mean_term,6,1.3821345662318647
WebAttack_BruteForce,bhattacharyya_cov_term,6,2.843365478218101
WebAttack_BruteForce_attempted,bhattacharyya_total,6,16.747435632525292
WebAttack_BruteForce_attempted,bhattacharyya_mean_term,6,1.3462182769015592
WebAttack_BruteForce_attempted,bhattacharyya_cov_term,6,15.401217355623734
