auc_a,auc_b,diff,family_a,family_b,p_holm,p_value,score,seed,z
0.9327101404291206,0.9823937024465845,-0.049683562017463934,FTP_Patator,SSH_Patator,0.0,0.0,nll_mu,42,-67.64743579653909
0.9327101404291206,0.9907795666806473,-0.05806942625152667,FTP_Patator,DoS_Slowhttptest,0.0,0.0,nll_mu,42,-88.70328271882448
0.9327101404291206,0.6448343930536798,0.28787574737544075,FTP_Patator,Bot,0.0,0.0,nll_mu,42,80.66614397167265
0.9327101404291206,0.9444346606435061,-0.011724520214385525,FTP_Patator,Web_Attack,0.18318540677127615,0.04579635169281904,nll_mu,42,-1.9972654754794914
0.9327101404291206,0.9927627172002044,-0.06005257677108378,FTP_Patator,Infiltration,0.0,0.0,nll_mu,42,-30.854083997201386
0.9823937024465845,0.9907795666806473,-0.008385864234062734,SSH_Patator,DoS_Slowhttptest,0.0,0.0,nll_mu,42,-11.120468853915511
0.9823937024465845,0.6448343930536798,0.3375593093929047,SSH_Patator,Bot,0.0,0.0,nll_mu,42,93.25132596046925
0.9823937024465845,0.9444346606435061,0.03795904180307841,SSH_Patator,Web_Attack,1.1955503254057476e-09,1.1955503254057476e-10,nll_mu,42,6.43989644261844
0.9823937024465845,0.9927627172002044,-0.010369014753619843,SSH_Patator,Infiltration,1.5319500907828854e-06,1.7021667675365393e-07,nll_mu,42,-5.229230888405801
0.9907795666806473,0.6448343930536798,0.3459451736269674,DoS_Slowhttptest,Bot,0.0,0.0,nll_mu,42,96.00420515809085
0.9907795666806473,0.9444346606435061,0.04634490603714114,DoS_Slowhttptest,Web_Attack,3.9968028886505635e-14,3.3306690738754696e-15,nll_mu,42,7.877619470384609
0.9907795666806473,0.9927627172002044,-0.0019831505195571086,DoS_Slowhttptest,Infiltration,0.7564598508192932,0.3082197921595049,nll_mu,42,-1.0189645594285954
0.6448343930536798,0.9444346606435061,-0.2996002675898263,Bot,Web_Attack,0.0,0.0,nll_mu,42,-43.72353011548441
0.6448343930536798,0.9927627172002044,-0.3479283241465245,Bot,Infiltration,0.0,0.0,nll_mu,42,-86.0553120947397
0.9444346606435061,0.9927627172002044,-0.04832805655669825,Web_Attack,Infiltration,4.884981308350689e-14,4.440892098500626e-15,nll_mu,42,-7.843050896027816
0.6730005893017572,0.9139578278545093,-0.24095723855275208,PortScan,DoS_Hulk,0.0,0.0,nll_mc,42,-322.6139485699354
0.6730005893017572,0.9682583932161704,-0.29525780391441314,PortScan,DDoS,0.0,0.0,nll_mc,42,-360.9669509144567
0.6730005893017572,0.9504773211887924,-0.27747673188703514,PortScan,DoS_GoldenEye,0.0,0.0,nll_mc,42,-303.56083155673906
0.6730005893017572,0.9409420157543039,-0.2679414264525467,PortScan,DoS_slowloris,0.0,0.0,nll_mc,42,-131.68156079949227
0.6730005893017572,0.9299466288236996,-0.2569460395219424,PortScan,FTP_Patator,0.0,0.0,nll_mc,42,-318.5966984626424
0.6730005893017572,0.9763411113834317,-0.3033405220816745,PortScan,SSH_Patator,0.0,0.0,nll_mc,42,-298.00915505816624
0.6730005893017572,0.990859189166782,-0.31785859986502474,PortScan,DoS_Slowhttptest,0.0,0.0,nll_mc,42,-327.5808184069031
0.6730005893017572,0.6401584130722564,0.03284217622950081,PortScan,Bot,0.0,0.0,nll_mc,42,9.284835520316287
0.6730005893017572,0.9449462686168957,-0.27194567931513847,PortScan,Web_Attack,0.0,0.0,nll_mc,42,-46.62865647526246
0.6730005893017572,0.9927251258242443,-0.3197245365224871,PortScan,Infiltration,0.0,0.0,nll_mc,42,-152.6459908791034
0.9139578278545093,0.9682583932161704,-0.05430056536166106,DoS_Hulk,DDoS,0.0,0.0,nll_mc,42,-155.0650253347588
0.9139578278545093,0.9504773211887924,-0.03651949333428306,DoS_Hulk,DoS_GoldenEye,0.0,0.0,nll_mc,42,-65.97860089455932
