group,metric,seed,value
SSH_Patator,mahalanobis_median,1,1.9738869963647865
SSH_Patator,mahalanobis_p5,1,1.8432387247302529
SSH_Patator,mahalanobis_p25,1,1.9412682083009356
SSH_Patator,mahalanobis_p75,1,2.0096311631859365
SSH_Patator,mahalanobis_p95,1,2.1010422509612137
SSH_Patator,mahalanobis_iqr,1,0.06836295488500088
SSH_Patator,mahalanobis_mean_robust_mcd,1,49.89824819240362
SSH_Patator,mahalanobis_median_robust_mcd,1,49.82284259696486
DoS_Slowhttptest,mahalanobis_mean,1,5.087010419881434
DoS_Slowhttptest,mahalanobis_median,1,5.25049087788179
DoS_Slowhttptest,mahalanobis_p5,1,4.082506737791192
DoS_Slowhttptest,mahalanobis_p25,1,4.5860479032906944
DoS_Slowhttptest,mahalanobis_p75,1,5.280953097813839
DoS_Slowhttptest,mahalanobis_p95,1,6.368997219204693
DoS_Slowhttptest,mahalanobis_iqr,1,0.6949051945231446
DoS_Slowhttptest,mahalanobis_mean_robust_mcd,1,204.53820439272639
DoS_Slowhttptest,mahalanobis_median_robust_mcd,1,209.89444662713814
Bot,mahalanobis_mean,1,1.7500584454383745
Bot,mahalanobis_median,1,1.2493244294612105
Bot,mahalanobis_p5,1,1.2461868242070682
Bot,mahalanobis_p25,1,1.247915655532268
Bot,mahalanobis_p75,1,1.2522557004833075
Bot,mahalanobis_p95,1,6.394426120398378
Bot,mahalanobis_iqr,1,0.004340044951039568
Bot,mahalanobis_mean_robust_mcd,1,49.42512465382288
Bot,mahalanobis_median_robust_mcd,1,18.420903748800413
Web_Attack,mahalanobis_mean,1,3.7159440316538968
Web_Attack,mahalanobis_median,1,3.9596495744574276
Web_Attack,mahalanobis_p5,1,2.178930773758804
Web_Attack,mahalanobis_p25,1,3.300241417189077
Web_Attack,mahalanobis_p75,1,4.49804069128402
Web_Attack,mahalanobis_p95,1,4.558039362214007
Web_Attack,mahalanobis_iqr,1,1.197799274094943
Web_Attack,mahalanobis_mean_robust_mcd,1,68.64118531762136
Web_Attack,mahalanobis_median_robust_mcd,1,66.86671569000046
Infiltration,mahalanobis_mean,1,27.620493910608147
Infiltration,mahalanobis_median,1,4.6864274052670165
Infiltration,mahalanobis_p5,1,3.7647387861259336
Infiltration,mahalanobis_p25,1,3.9138864272398863
Infiltration,mahalanobis_p75,1,12.303860685962851
Infiltration,mahalanobis_p95,1,159.6795017870134
Infiltration,mahalanobis_iqr,1,8.389974258722965
Infiltration,mahalanobis_mean_robust_mcd,1,1061.8960636410343
Infiltration,mahalanobis_median_robust_mcd,1,124.86010304979307
DoS_Hulk_attempted,mahalanobis_mean,1,4.652662476836474
DoS_Hulk_attempted,mahalanobis_median,1,5.306902510181238
DoS_Hulk_attempted,mahalanobis_p5,1,1.57971976046121
DoS_Hulk_attempted,mahalanobis_p25,1,1.5852007435906361
DoS_Hulk_attempted,mahalanobis_p75,1,5.998022072240826
DoS_Hulk_attempted,mahalanobis_p95,1,6.419494752681984
DoS_Hulk_attempted,mahalanobis_iqr,1,4.412821328650191
DoS_Hulk_attempted,mahalanobis_mean_robust_mcd,1,221.3255287726878
DoS_Hulk_attempted,mahalanobis_median_robust_mcd,1,189.80627141014585
DoS_GoldenEye_attempted,mahalanobis_mean,1,1.6617015417002388
DoS_GoldenEye_attempted,mahalanobis_median,1,1.5835358183036696
DoS_GoldenEye_attempted,mahalanobis_p5,1,1.5655703802357446
DoS_GoldenEye_attempted,mahalanobis_p25,1,1.5759009204006953
DoS_GoldenEye_attempted,mahalanobis_p75,1,1.5837232493095925
DoS_GoldenEye_attempted,mahalanobis_p95,1,1.5846281038154435
DoS_GoldenEye_attempted,mahalanobis_iqr,1,0.007822328908897225
DoS_GoldenEye_attempted,mahalanobis_mean_robust_mcd,1,49.576164468620576
DoS_GoldenEye_attempted,mahalanobis_median_robust_mcd,1,44.67247761099891
DoS_slowloris_attempted,mahalanobis_mean,1,3.9010557301246975
DoS_slowloris_attempted,mahalanobis_median,1,3.9917435762324773
